Timestamp,Value1,Temp1,Temp2,Temp3,Globalstrahlung,Gehaeusetemp,Windgeschw,Windrichtung,Lufttemperatur,rel Feuchte,Taupunkttemp,Luftdruck abs,Luftdruck red,Helligkeit Nord,Helligkeit Ost,Helligkeit Sued,Helligkeit West,Helligkeit,Niederschlag,NiedIntensitaet,NiedSumme,Niederschlagsart,Sonne Elevation,Sonne Azimut,Globalstrahlung,Datum,Zeit
2023-07-28 16:45:01,16.0125,26.1,25.8,26.0,%%%%.%%,%%%.%%,9.0,269.1,26.3,48.7,14.7,987.41,1016.83,12.3,11.3,13.6,15.2,15.2,0,0.000,0.057,0,36.7,257.6,172.8,28.07.23,16:45:00
2023-07-28 17:00:01,17.0000,26.2,26.0,26.2,%%%%.%%,%%%.%%,10.1,272.8,26.6,44.6,13.6,987.24,1016.66,11.3,10.5,12.7,15.1,15.1,0,0.000,0.057,0,34.3,260.7,161.3,28.07.23,17:00:00
2023-07-28 17:15:01,17.0043,26.1,25.9,26.0,%%%%.%%,%%%.%%,6.7,277.1,26.5,45.2,13.7,987.33,1016.75,9.6,8.8,8.1,9.4,9.6,0,0.000,0.057,0,31.8,263.7,115.8,28.07.23,17:15:01
2023-07-28 17:30:01,17.0083,26.1,25.9,26.0,%%%%.%%,%%%.%%,8.0,285.3,26.5,45.7,13.9,987.33,1016.75,10.8,9.3,9.1,11.2,11.2,0,0.000,0.057,0,29.3,266.6,127.5,28.07.23,17:30:00
2023-07-28 17:45:01,17.0125,26.0,25.7,25.9,%%%%.%%,%%%.%%,7.1,292.2,26.3,48.0,14.5,987.49,1016.91,8.1,6.8,6.8,8.5,8.5,0,0.000,0.057,0,26.8,269.5,94.1,28.07.23,17:45:00
2023-07-28 18:00:01,18.0000,26.0,25.7,25.9,%%%%.%%,%%%.%%,5.5,267.9,26.1,48.1,14.4,987.56,1016.98,7.4,6.8,6.4,7.3,7.4,0,0.000,0.057,0,24.3,272.2,85.2,28.07.23,18:00:00
2023-07-28 18:15:02,18.0043,25.9,25.6,25.8,%%%%.%%,%%%.%%,5.9,269.4,26.1,48.6,14.5,987.68,1017.11,6.3,5.5,4.8,5.6,6.3,0,0.000,0.057,0,21.8,275.0,65.9,28.07.23,18:15:01
2023-07-28 18:30:01,18.0083,25.8,25.5,25.7,%%%%.%%,%%%.%%,5.7,273.4,26.2,48.7,14.6,987.77,1017.20,5.4,4.5,4.0,5.1,5.4,0,0.000,0.057,0,19.3,277.7,55.1,28.07.23,18:30:00
2023-07-28 18:45:01,18.0127,25.8,25.4,25.7,%%%%.%%,%%%.%%,5.5,269.4,25.8,50.3,14.7,987.89,1017.32,3.6,3.1,2.8,3.4,3.6,0,0.000,0.057,0,16.8,280.3,36.2,28.07.23,18:45:01
2023-07-28 19:00:02,19.0002,25.7,25.3,25.5,%%%%.%%,%%%.%%,4.1,270.0,25.7,51.4,15.0,987.91,1017.35,2.2,2.1,2.2,2.5,2.5,0,0.000,0.057,0,14.3,283.0,24.6,28.07.23,19:00:01
2023-07-28 19:15:01,19.0041,25.7,25.3,25.5,%%%%.%%,%%%.%%,4.2,268.5,25.6,52.0,15.1,987.98,1017.42,2.2,2.2,2.3,2.3,2.3,0,0.000,0.057,0,11.9,285.7,23.7,28.07.23,19:15:00
2023-07-28 19:30:01,19.0085,25.5,25.2,25.4,%%%%.%%,%%%.%%,3.3,262.5,25.4,53.3,15.3,988.11,1017.55,1.1,1.0,1.1,1.1,1.1,0,0.000,0.057,0,9.5,288.3,11.1,28.07.23,19:30:01
2023-07-28 19:45:02,19.0127,25.4,25.1,25.4,%%%%.%%,%%%.%%,3.8,262.8,25.1,53.9,15.2,988.18,1017.62,0.8,0.8,0.7,0.7,0.8,0,0.000,0.063,0,7.1,291.0,6.9,28.07.23,19:45:01
2023-07-28 20:00:01,20.0000,25.3,24.9,25.2,%%%%.%%,%%%.%%,4.4,255.6,25.0,53.6,15.0,988.23,1017.67,0.4,0.4,0.4,0.5,0.5,0,0.000,0.063,0,4.8,293.7,3.9,28.07.23,20:00:00
2023-07-28 20:15:01,20.0043,25.2,24.9,25.1,%%%%.%%,%%%.%%,4.7,265.7,25.0,52.4,14.6,988.16,1017.60,0.3,0.3,0.3,0.3,0.3,0,0.000,0.063,0,2.5,296.4,2.6,28.07.23,20:15:01
2023-07-28 20:30:02,20.0085,25.2,24.8,25.1,%%%%.%%,%%%.%%,4.6,242.3,24.7,54.1,14.8,988.12,1017.56,0.1,0.1,0.1,0.1,0.1,0,0.000,0.063,0,0.2,299.2,0.7,28.07.23,20:30:01
2023-07-28 20:45:01,20.0125,25.0,24.6,24.9,%%%%.%%,%%%.%%,4.0,222.9,24.6,54.8,14.9,988.14,1017.58,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-1.7,302.0,0.2,28.07.23,20:45:00
2023-07-28 21:00:01,21.0000,24.9,24.5,24.7,%%%%.%%,%%%.%%,5.3,225.5,24.3,56.5,15.2,988.23,1017.67,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-3.8,304.9,0.0,28.07.23,21:00:00
2023-07-28 21:15:01,21.0043,24.7,24.3,24.6,%%%%.%%,%%%.%%,5.3,210.9,24.3,56.7,15.2,988.41,1017.86,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-5.9,307.8,0.0,28.07.23,21:15:01
2023-07-28 21:30:01,21.0083,24.5,24.1,24.6,%%%%.%%,%%%.%%,4.5,215.3,23.9,60.2,15.7,988.48,1017.93,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-7.8,310.8,0.0,28.07.23,21:30:00
2023-07-28 21:45:01,21.0125,24.5,24.0,24.4,%%%%.%%,%%%.%%,5.9,235.7,24.2,58.4,15.6,988.51,1017.96,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-9.7,313.9,0.0,28.07.23,21:45:00
2023-07-28 22:00:01,22.0000,24.4,23.9,24.3,%%%%.%%,%%%.%%,6.7,241.1,23.9,58.9,15.4,988.61,1018.07,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-11.5,317.0,0.0,28.07.23,22:00:00
2023-07-28 22:15:02,22.0043,24.4,24.0,24.2,%%%%.%%,%%%.%%,6.5,256.5,24.0,58.5,15.4,988.72,1018.18,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-13.2,320.3,0.0,28.07.23,22:15:01
2023-07-28 22:30:01,22.0083,24.3,24.0,24.3,%%%%.%%,%%%.%%,5.2,261.1,23.1,62.1,15.5,988.79,1018.25,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-14.8,323.6,0.0,28.07.23,22:30:00
2023-07-28 22:45:01,22.0127,24.2,23.9,24.1,%%%%.%%,%%%.%%,6.2,261.7,23.1,62.7,15.7,988.86,1018.32,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-16.2,326.9,0.0,28.07.23,22:45:01
2023-07-28 23:00:01,23.0000,24.1,23.8,24.1,%%%%.%%,%%%.%%,5.4,257.3,22.5,65.7,15.8,989.01,1018.48,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-17.6,330.4,0.0,28.07.23,23:00:00
2023-07-28 23:15:01,23.0041,24.1,23.7,24.0,%%%%.%%,%%%.%%,6.2,265.9,22.5,65.4,15.8,989.01,1018.48,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-18.8,333.9,0.0,28.07.23,23:15:00
2023-07-28 23:30:01,23.0085,23.8,23.5,23.8,%%%%.%%,%%%.%%,5.4,256.2,22.4,66.5,15.9,989.06,1018.53,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-19.8,337.5,0.0,28.07.23,23:30:01
2023-07-28 23:45:02,23.0127,23.8,23.5,23.7,%%%%.%%,%%%.%%,6.5,263.1,22.9,63.8,15.7,989.06,1018.53,0.0,0.0,0.0,0.0,0.0,0,0.000,0.063,0,-20.8,341.2,0.0,28.07.23,23:45:01
2023-07-29 00:00:01,00.0000,23.8,23.4,23.6,%%%%.%%,%%%.%%,6.4,262.8,22.6,64.4,15.6,989.12,1018.59,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-21.5,344.9,0.0,29.07.23,00:00:00
2023-07-29 00:15:01,00.0041,23.5,23.2,23.6,%%%%.%%,%%%.%%,4.6,239.6,22.3,64.9,15.4,989.32,1018.80,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-22.1,348.7,0.0,29.07.23,00:15:00
2023-07-29 00:30:01,00.0083,23.6,23.3,23.8,%%%%.%%,%%%.%%,3.5,248.4,21.6,68.0,15.4,989.37,1018.85,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-22.6,352.5,0.0,29.07.23,00:30:00
2023-07-29 00:45:01,00.0125,23.6,23.5,23.6,%%%%.%%,%%%.%%,2.9,254.3,21.1,69.8,15.4,989.49,1018.97,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-22.9,356.4,0.0,29.07.23,00:45:00
2023-07-29 01:00:01,01.0002,23.4,23.3,23.6,%%%%.%%,%%%.%%,3.0,259.7,21.3,68.5,15.3,989.73,1019.22,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-23.0,0.2,0.0,29.07.23,01:00:01
2023-07-29 01:15:02,01.0043,23.4,23.4,23.6,%%%%.%%,%%%.%%,3.5,256.7,21.7,67.1,15.4,989.58,1019.07,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-22.9,4.1,0.0,29.07.23,01:15:01
2023-07-29 01:30:01,01.0083,23.6,23.4,23.6,%%%%.%%,%%%.%%,3.9,261.4,21.5,67.3,15.3,989.51,1018.99,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-22.7,7.9,0.0,29.07.23,01:30:00
2023-07-29 01:45:01,01.0125,23.6,23.4,23.5,%%%%.%%,%%%.%%,2.2,318.0,21.0,70.0,15.3,989.40,1018.88,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-22.3,11.7,0.0,29.07.23,01:45:00
2023-07-29 02:00:02,02.0002,23.4,23.0,23.2,%%%%.%%,%%%.%%,0.5,285.3,21.0,69.2,15.2,989.47,1018.95,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-21.8,15.5,0.0,29.07.23,02:00:01
2023-07-29 02:15:01,02.0041,23.5,23.2,23.3,%%%%.%%,%%%.%%,0.8,238.4,20.7,69.5,15.0,989.38,1018.86,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-21.1,19.2,0.0,29.07.23,02:15:00
2023-07-29 02:30:01,02.0083,23.5,23.2,23.3,%%%%.%%,%%%.%%,0.9,297.2,20.9,69.1,15.0,989.37,1018.85,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-20.2,22.9,0.0,29.07.23,02:30:00
2023-07-29 02:45:02,02.0127,23.3,23.0,23.2,%%%%.%%,%%%.%%,0.5,306.5,20.6,70.1,15.0,989.40,1018.88,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-19.2,26.5,0.0,29.07.23,02:45:01
2023-07-29 03:00:01,03.0000,23.3,23.0,23.2,%%%%.%%,%%%.%%,0.5,129.6,20.2,71.2,14.8,989.35,1018.83,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-18.0,30.0,0.0,29.07.23,03:00:00
2023-07-29 03:15:01,03.0041,23.4,23.0,23.2,%%%%.%%,%%%.%%,0.7,319.9,20.2,70.7,14.8,989.30,1018.78,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-16.7,33.4,0.0,29.07.23,03:15:00
2023-07-29 03:30:01,03.0083,23.4,23.0,23.2,%%%%.%%,%%%.%%,0.5,333.4,20.4,70.7,14.9,989.20,1018.67,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-15.3,36.8,0.0,29.07.23,03:30:00
2023-07-29 03:45:01,03.0125,23.4,23.0,23.2,%%%%.%%,%%%.%%,1.3,306.3,20.7,70.3,15.2,989.05,1018.52,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-13.8,40.1,0.0,29.07.23,03:45:00
2023-07-29 04:00:01,04.0000,23.3,23.0,23.0,%%%%.%%,%%%.%%,1.2,291.5,20.4,70.6,14.9,989.21,1018.68,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-12.1,43.3,0.0,29.07.23,04:00:00
2023-07-29 04:15:01,04.0043,23.2,22.9,23.0,%%%%.%%,%%%.%%,2.0,282.1,20.3,72.3,15.2,989.26,1018.74,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-10.4,46.4,0.0,29.07.23,04:15:01
2023-07-29 04:30:01,04.0083,23.1,23.0,22.8,%%%%.%%,%%%.%%,3.2,298.3,21.2,69.8,15.5,989.04,1018.51,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-8.5,49.5,0.0,29.07.23,04:30:00
2023-07-29 04:45:01,04.0125,23.1,22.9,22.8,%%%%.%%,%%%.%%,2.8,303.2,20.9,70.8,15.5,988.96,1018.43,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-6.6,52.5,0.0,29.07.23,04:45:00
2023-07-29 05:00:01,05.0002,23.0,22.6,22.7,%%%%.%%,%%%.%%,1.4,241.6,20.0,73.9,15.2,989.13,1018.60,0.0,0.0,0.0,0.0,0.0,0,0.000,0.000,0,-4.6,55.4,0.0,29.07.23,05:00:01
2023-07-29 05:15:02,05.0043,22.8,22.4,22.5,%%%%.%%,%%%.%%,2.2,264.8,19.4,76.4,15.2,989.07,1018.54,0.1,0.1,0.1,0.1,0.1,0,0.000,0.000,0,-2.5,58.3,0.7,29.07.23,05:15:01
2023-07-29 05:30:01,05.0083,22.8,22.6,22.5,%%%%.%%,%%%.%%,2.6,285.6,20.3,73.9,15.5,989.17,1018.64,0.4,0.4,0.3,0.3,0.4,0,0.000,0.000,0,-0.4,61.1,2.7,29.07.23,05:30:00
2023-07-29 05:45:01,05.0127,23.0,22.6,22.5,%%%%.%%,%%%.%%,2.2,281.3,20.2,73.9,15.5,989.22,1018.69,1.3,1.6,1.1,0.9,1.6,0,0.000,0.000,0,1.6,63.9,10.9,29.07.23,05:45:01
2023-07-29 06:00:02,06.0002,23.0,22.5,22.5,%%%%.%%,%%%.%%,2.0,270.5,19.5,76.7,15.3,989.39,1018.87,2.6,3.4,1.5,1.4,3.4,0,0.000,0.000,0,3.9,66.6,20.8,29.07.23,06:00:01
2023-07-29 06:15:01,06.0041,23.0,22.4,22.5,%%%%.%%,%%%.%%,1.3,276.2,19.9,74.9,15.4,989.39,1018.87,4.7,5.0,2.5,2.7,5.0,0,0.000,0.000,0,6.2,69.3,36.0,29.07.23,06:15:00
2023-07-29 06:30:01,06.0085,22.8,22.3,22.5,%%%%.%%,%%%.%%,2.9,263.1,19.8,75.1,15.3,989.61,1019.10,3.9,5.5,2.0,1.9,5.5,0,0.000,0.000,0,8.6,72.0,33.4,29.07.23,06:30:01
2023-07-29 06:45:02,06.0127,22.9,22.6,22.6,%%%%.%%,%%%.%%,3.7,279.0,20.5,71.2,15.2,989.87,1019.36,2.3,2.5,1.9,1.9,2.5,0,0.000,0.000,0,11.0,74.7,22.5,29.07.23,06:45:01
2023-07-29 07:00:01,07.0000,22.8,22.6,22.6,%%%%.%%,%%%.%%,3.4,287.7,21.0,68.6,15.0,989.80,1019.29,2.7,2.8,2.1,2.2,2.8,0,0.000,0.000,0,13.4,77.3,26.4,29.07.23,07:00:00
2023-07-29 07:15:01,07.0041,22.8,22.7,22.7,%%%%.%%,%%%.%%,2.7,265.1,20.5,72.0,15.3,990.03,1019.53,3.0,2.9,3.1,3.2,3.2,0,0.000,0.000,0,15.8,80.0,34.3,29.07.23,07:15:00
2023-07-29 07:30:02,07.0085,23.0,22.7,22.7,%%%%.%%,%%%.%%,2.5,232.4,20.4,70.3,14.9,990.07,1019.57,3.9,4.4,4.5,3.8,4.5,0,0.000,0.000,0,18.3,82.7,47.6,29.07.23,07:30:01
2023-07-29 07:45:01,07.0125,22.8,22.4,22.7,%%%%.%%,%%%.%%,2.6,184.5,20.6,68.8,14.7,990.01,1019.51,4.3,4.8,5.0,4.8,5.0,0,0.000,0.000,0,20.8,85.4,55.5,29.07.23,07:45:00
2023-07-29 08:00:01,08.0000,23.1,22.9,22.8,%%%%.%%,%%%.%%,1.5,274.8,20.4,71.3,15.1,990.08,1019.58,9.4,10.1,10.0,9.5,10.1,0,0.000,0.000,0,23.3,88.1,117.9,29.07.23,08:00:00
2023-07-29 08:15:01,08.0043,23.4,23.2,23.1,%%%%.%%,%%%.%%,2.3,264.8,20.8,70.6,15.4,990.06,1019.56,17.3,24.5,13.4,11.2,24.5,0,0.000,0.000,0,25.8,90.9,203.5,29.07.23,08:15:01
2023-07-29 08:30:01,08.0083,23.5,23.4,23.3,%%%%.%%,%%%.%%,4.9,288.2,21.8,67.4,15.5,989.92,1019.42,18.2,27.1,17.2,13.2,27.1,0,0.000,0.000,0,28.3,93.7,237.1,29.07.23,08:30:00
2023-07-29 08:45:01,08.0125,23.6,23.5,23.5,%%%%.%%,%%%.%%,8.2,295.6,22.3,62.4,14.8,989.71,1019.20,19.1,25.9,17.0,13.7,25.9,0,0.000,0.000,0,30.8,96.7,241.2,29.07.23,08:45:00
2023-07-29 09:00:01,09.0000,23.7,23.6,23.5,%%%%.%%,%%%.%%,8.8,299.0,22.7,62.0,15.1,989.56,1019.04,12.7,14.1,11.4,11.3,14.1,0,0.000,0.000,0,33.3,99.7,160.4,29.07.23,09:00:00
2023-07-29 09:15:02,09.0043,23.8,23.6,23.5,%%%%.%%,%%%.%%,11.1,293.2,22.7,61.8,15.0,989.43,1018.91,16.8,16.7,12.6,13.4,16.8,0,0.000,0.000,0,35.8,102.9,195.3,29.07.23,09:15:01
2023-07-29 09:30:01,09.0083,23.6,23.5,23.5,%%%%.%%,%%%.%%,11.4,300.9,22.9,60.4,14.9,989.24,1018.72,15.3,13.3,12.5,14.8,15.3,0,0.000,0.000,0,38.2,106.1,185.7,29.07.23,09:30:00
2023-07-29 09:45:01,09.0127,23.7,23.6,23.5,%%%%.%%,%%%.%%,9.2,302.6,22.9,61.1,15.2,989.42,1018.90,13.8,15.7,14.0,13.2,15.7,0,0.000,0.000,0,40.6,109.6,189.6,29.07.23,09:45:01
2023-07-29 10:00:01,10.0000,24.1,24.0,24.0,%%%%.%%,%%%.%%,11.6,295.1,23.7,57.5,14.9,988.82,1018.28,37.2,98.9,63.3,23.2,98.9,0,0.000,0.000,0,43.0,113.2,744.5,29.07.23,10:00:00
2023-07-29 10:15:01,10.0041,24.4,24.5,24.4,%%%%.%%,%%%.%%,8.6,282.1,23.9,57.3,15.0,989.21,1018.68,32.5,78.4,54.5,21.9,78.4,0,0.000,0.000,0,45.3,117.0,630.8,29.07.23,10:15:00
2023-07-29 10:30:01,10.0085,24.7,24.8,24.7,%%%%.%%,%%%.%%,11.6,297.6,23.9,55.9,14.7,988.90,1018.36,19.2,32.0,26.4,15.3,32.0,0,0.000,0.000,0,47.5,121.1,315.0,29.07.23,10:30:01
2023-07-29 10:45:01,10.0125,25.0,25.0,25.1,%%%%.%%,%%%.%%,10.8,290.3,24.4,55.2,14.9,989.25,1018.73,32.6,96.4,73.3,21.3,96.4,0,0.000,0.000,0,49.6,125.5,757.5,29.07.23,10:45:00
2023-07-29 11:00:01,11.0000,25.5,25.7,25.6,%%%%.%%,%%%.%%,10.8,291.5,24.9,54.0,15.0,989.23,1018.70,32.4,93.5,77.3,24.5,93.5,0,0.000,0.000,0,51.6,130.2,772.8,29.07.23,11:00:00
2023-07-29 11:15:01,11.0043,25.8,26.0,26.0,%%%%.%%,%%%.%%,8.7,291.0,25.0,52.9,14.7,989.22,1018.69,32.6,91.1,82.8,28.5,91.1,0,0.000,0.000,0,53.5,135.3,798.2,29.07.23,11:15:01
2023-07-29 11:30:01,11.0083,26.4,26.7,26.5,%%%%.%%,%%%.%%,6.4,272.2,25.7,52.5,15.4,989.29,1018.77,33.3,90.0,89.3,33.2,90.0,0,0.000,0.000,0,55.2,140.7,834.1,29.07.23,11:30:00
2023-07-29 11:45:01,11.0125,26.9,27.1,26.8,%%%%.%%,%%%.%%,10.0,270.0,26.0,50.0,14.8,989.06,1018.53,34.2,87.5,96.1,38.8,96.1,0,0.000,0.000,0,56.7,146.5,870.6,29.07.23,11:45:00
2023-07-29 12:00:01,12.0000,26.7,26.7,26.8,%%%%.%%,%%%.%%,9.5,289.7,25.8,49.2,14.4,988.99,1018.46,12.8,22.7,26.4,15.1,26.4,0,0.000,0.000,0,58.1,152.7,260.6,29.07.23,12:00:00
2023-07-29 12:15:01,12.0041,27.4,27.5,27.4,%%%%.%%,%%%.%%,7.6,270.5,26.3,48.0,14.4,988.95,1018.42,36.5,84.6,107.1,48.6,107.1,0,0.000,0.000,0,59.1,159.2,935.9,29.07.23,12:15:00
2023-07-29 12:30:01,12.0083,28.4,28.5,28.5,%%%%.%%,%%%.%%,8.3,269.7,26.7,48.7,15.1,988.84,1018.30,35.6,79.6,107.4,51.4,107.4,0,0.000,0.000,0,60.0,166.1,924.1,29.07.23,12:30:00
2023-07-29 12:45:01,12.0127,28.9,29.0,29.0,%%%%.%%,%%%.%%,5.6,292.7,26.7,48.3,14.9,988.86,1018.32,33.4,72.0,106.1,54.2,106.1,0,0.000,0.000,0,60.5,173.2,895.5,29.07.23,12:45:01
2023-07-29 13:00:01,13.0000,29.6,29.7,29.9,%%%%.%%,%%%.%%,3.2,248.1,27.4,46.3,14.9,988.89,1018.35,33.5,67.0,108.3,60.6,108.3,0,0.000,0.000,0,60.7,180.4,907.9,29.07.23,13:00:00
2023-07-29 13:15:01,13.0041,29.3,29.3,29.3,%%%%.%%,%%%.%%,6.5,232.0,27.1,50.9,16.1,988.83,1018.29,13.1,17.4,24.6,19.2,24.6,0,0.000,0.000,0,60.6,187.6,249.2,29.07.23,13:15:00
2023-07-29 13:30:01,13.0083,29.1,28.8,29.4,%%%%.%%,%%%.%%,6.4,182.2,26.8,52.9,16.4,988.67,1018.13,40.3,64.4,117.0,78.7,117.0,0,0.000,0.000,0,60.2,194.7,1013.6,29.07.23,13:30:00
2023-07-29 13:45:02,13.0127,29.9,29.4,30.1,%%%%.%%,%%%.%%,4.0,166.2,27.0,53.1,16.7,988.40,1017.85,34.5,53.0,106.1,74.0,106.1,0,0.000,0.000,0,59.4,201.5,904.9,29.07.23,13:45:01
2023-07-29 14:00:01,14.0000,30.7,30.0,30.5,%%%%.%%,%%%.%%,4.1,179.1,27.3,51.5,16.5,988.30,1017.75,31.4,46.2,107.8,79.4,107.8,0,0.000,0.000,0,58.4,208.0,898.0,29.07.23,14:00:00
2023-07-29 14:15:01,14.0043,31.5,30.8,31.3,%%%%.%%,%%%.%%,4.5,186.8,28.4,49.2,16.8,988.28,1017.73,36.9,46.8,116.5,95.1,116.5,0,0.000,0.000,0,57.2,214.2,1003.1,29.07.23,14:15:01
2023-07-29 14:30:01,14.0083,29.9,29.4,30.0,%%%%.%%,%%%.%%,3.3,160.2,27.4,51.9,16.7,988.11,1017.55,34.9,45.4,110.0,89.6,110.0,0,0.000,0.000,0,55.7,219.9,953.0,29.07.23,14:30:00
2023-07-29 14:45:01,14.0125,29.0,28.4,28.9,%%%%.%%,%%%.%%,8.6,180.8,27.0,52.4,16.5,987.90,1017.34,12.2,12.8,13.6,12.4,13.6,0,0.000,0.000,0,54.0,225.3,172.9,29.07.23,14:45:00
2023-07-29 15:00:01,15.0000,28.2,27.6,28.0,%%%%.%%,%%%.%%,4.8,151.8,27.0,52.1,16.4,988.13,1017.57,10.7,8.7,7.4,9.5,10.7,0,0.000,0.000,0,52.2,230.3,123.3,29.07.23,15:00:00
2023-07-29 15:15:01,15.0043,27.9,27.4,27.7,%%%%.%%,%%%.%%,2.9,198.0,27.0,53.1,16.7,987.97,1017.41,10.4,9.7,9.6,10.3,10.4,0,0.000,0.000,0,50.2,234.9,136.0,29.07.23,15:15:01
2023-07-29 15:30:02,15.0085,27.6,27.1,27.4,%%%%.%%,%%%.%%,4.1,184.0,26.7,54.0,16.7,987.83,1017.26,10.4,8.7,7.5,10.3,10.4,0,0.000,0.018,0,48.2,239.3,125.2,29.07.23,15:30:01
2023-07-29 15:45:01,15.0125,26.4,25.9,26.6,%%%%.%%,%%%.%%,17.1,182.0,24.3,65.0,17.4,987.72,1017.15,10.2,6.9,9.7,13.5,13.5,0,0.000,0.018,0,46.0,243.3,136.3,29.07.23,15:45:00
2023-07-29 16:00:01,16.0000,25.5,24.9,25.9,%%%%.%%,%%%.%%,9.5,179.1,23.1,70.7,17.6,988.27,1017.72,16.5,13.2,23.9,27.4,27.4,0,0.000,0.018,0,43.7,247.1,273.7,29.07.23,16:00:00
2023-07-29 16:15:01,16.0041,25.8,25.1,26.0,%%%%.%%,%%%.%%,8.4,177.9,22.9,69.2,17.0,988.32,1017.77,24.5,19.2,43.8,53.4,53.4,0,0.000,0.018,0,41.4,250.7,472.3,29.07.23,16:15:00
2023-07-29 16:30:01,16.0085,26.1,25.4,26.1,%%%%.%%,%%%.%%,1.7,95.1,23.4,70.1,17.7,988.19,1017.63,20.2,18.0,24.9,28.8,28.8,0,0.000,0.018,0,39.0,254.1,306.0,29.07.23,16:30:01
2023-07-29 16:45:01,16.0125,26.8,26.2,26.8,%%%%.%%,%%%.%%,4.9,180.0,23.6,72.3,18.4,988.13,1017.57,18.0,14.1,17.9,24.1,24.1,0,0.000,0.018,0,36.6,257.4,243.7,29.07.23,16:45:00
2023-07-29 17:00:01,17.0000,26.8,26.4,27.0,%%%%.%%,%%%.%%,4.1,174.5,24.3,69.2,18.3,988.12,1017.56,19.7,13.5,33.7,50.7,50.7,0,0.000,0.018,0,34.1,260.5,380.8,29.07.23,17:00:00
2023-07-29 17:15:01,17.0041,27.2,26.8,27.3,%%%%.%%,%%%.%%,4.0,175.4,24.8,68.2,18.6,987.92,1017.36,20.6,12.3,38.4,67.2,67.2,0,0.000,0.018,0,31.6,263.5,440.2,29.07.23,17:15:00
2023-07-29 17:30:01,17.0083,27.1,26.8,27.3,%%%%.%%,%%%.%%,4.5,164.3,25.1,66.7,18.5,987.67,1017.10,16.1,10.9,25.0,41.6,41.6,0,0.000,0.018,0,29.1,266.5,293.0,29.07.23,17:30:00
2023-07-29 17:45:01,17.0125,27.2,26.8,27.3,%%%%.%%,%%%.%%,5.0,187.4,25.6,63.8,18.3,987.96,1017.40,13.8,10.7,21.2,34.7,34.7,0,0.000,0.018,0,26.6,269.3,247.2,29.07.23,17:45:00
2023-07-29 18:00:01,18.0000,27.2,26.8,27.3,%%%%.%%,%%%.%%,6.1,204.4,25.9,58.4,17.2,987.93,1017.37,19.1,9.7,24.9,54.3,54.3,0,0.000,0.018,0,24.1,272.1,323.6,29.07.23,18:00:00
2023-07-29 18:15:01,18.0041,27.1,26.6,27.0,%%%%.%%,%%%.%%,4.2,208.1,25.8,58.4,17.0,987.89,1017.32,20.8,8.4,23.6,73.5,73.5,0,0.000,0.018,0,21.6,274.8,365.6,29.07.23,18:15:00
2023-07-29 18:30:01,18.0085,27.1,26.7,27.0,%%%%.%%,%%%.%%,1.5,239.8,26.3,58.6,17.5,987.83,1017.26,20.8,8.0,20.0,72.8,72.8,0,0.000,0.018,0,19.1,277.5,342.1,29.07.23,18:30:01
2023-07-29 18:45:02,18.0127,27.1,26.5,26.9,%%%%.%%,%%%.%%,3.1,182.0,26.2,55.6,16.6,987.74,1017.17,15.9,5.6,12.4,54.3,54.3,0,0.000,0.018,0,16.6,280.2,240.4,29.07.23,18:45:01
